Date,CPUTemp,CPU Usage,RAM Usage,GPS,IMU,UV,Dallas Temperature
2024-07-17 15:03:23,{'Temperature': 77.1},{'Usage': 8.8},{'Usage': 13.5},Error,"{'Acceleration': [0.9792284790039062, -0.6512228515624999, -9.947907897949218], 'Gyro': [-0.010924962030534353, 0.007460949679389314, 0.0026646248854961837], 'Magnetic': [-32.4, 33.15, -34.949999999999996]}","{'UVA': 3.98956298828125, 'UVB': 0.178802490234375, 'UVC': 0.098785400390625, 'Temperature': 30.549999999999997}",Error
2024-07-17 15:03:29,{'Temperature': 76.55},{'Usage': 0.2},{'Usage': 13.5},Error,"{'Acceleration': [1.0199299072265624, -0.6823474731445313, -9.962273107910155], 'Gyro': [-0.00799387465648855, 0.006661562213740459, 0.0010658499541984733], 'Magnetic': [-32.25, 33.0, -34.35]}","{'UVA': 3.984375, 'UVB': 0.167266845703125, 'UVC': 0.093719482421875, 'Temperature': 30.549999999999997}",Error
2024-07-17 15:03:36,{'Temperature': 77.65},{'Usage': 0.0},{'Usage': 13.5},Error,"{'Acceleration': [1.0702081420898437, -0.6871358764648438, -9.993397729492187], 'Gyro': [-0.007727412167938932, -0.0010658499541984733, 0.0010658499541984733], 'Magnetic': [-31.95, 33.6, -33.75]}","{'UVA': 3.9739990234375, 'UVB': 0.1614990234375, 'UVC': 0.088653564453125, 'Temperature': 30.549999999999997}",Error
2024-07-17 15:03:43,{'Temperature': 76.55},{'Usage': 0.5},{'Usage': 13.5},Error,"{'Acceleration': [0.9935936889648437, -0.6847416748046875, -9.945513696289062], 'Gyro': [-0.008793262122137404, 0.003996937328244275, -0.0002664624885496183], 'Magnetic': [-30.9, 34.05, -33.75]}","{'UVA': 4.02587890625, 'UVB': 0.2076416015625, 'UVC': 0.12664794921875, 'Temperature': 30.5}",Error
2024-07-17 15:03:50,{'Temperature': 77.65},{'Usage': 0.0},{'Usage': 13.5},Error,"{'Acceleration': [0.9935936889648437, -0.7254431030273437, -9.928754284667969], 'Gyro': [-0.014388974381679392, 0.003996937328244275, 0.000799387465648855], 'Magnetic': [-30.45, 34.35, -34.199999999999996]}","{'UVA': 4.005126953125, 'UVB': 0.190338134765625, 'UVC': 0.108917236328125, 'Temperature': 30.549999999999997}",Error
2024-07-17 15:03:57,{'Temperature': 75.45},{'Usage': 5.7},{'Usage': 13.5},Error,"{'Acceleration': [1.0390835205078124, -0.6967126831054687, -9.983820922851562], 'Gyro': [-0.010392037053435116, 0.005862174748091604, 0.006661562213740459], 'Magnetic': [-30.9, 31.2, -34.5]}","{'UVA': 4.129638671875, 'UVB': 0.322998046875, 'UVC': 0.210235595703125, 'Temperature': 30.5}",Error
2024-07-17 15:04:04,{'Temperature': 76.0},{'Usage': 0.2},{'Usage': 13.5},Error,"{'Acceleration': [1.005564697265625, -0.7924807495117187, -10.041281762695311], 'Gyro': [0.0018652374198473284, 0.002931087374045802, -0.00479632479389313], 'Magnetic': [-31.799999999999997, 31.5, -35.85]}","{'UVA': 3.70941162109375, 'UVB': 0.167266845703125, 'UVC': 0.093719482421875, 'Temperature': 30.5}",Error
2024-07-17 15:04:11,{'Temperature': 75.45},{'Usage': 10.6},{'Usage': 13.5},Error,"{'Acceleration': [0.9840168823242187, -0.8547299926757812, -9.962273107910155], 'Gyro': [-0.00639509972519084, 0.0053292497709923675, -0.00319754986259542], 'Magnetic': [-33.15, 28.799999999999997, -36.0]}","{'UVA': 3.85467529296875, 'UVB': 0.230712890625, 'UVC': 0.159576416015625, 'Temperature': 30.450000000000003}",Error
2024-07-17 15:04:17,{'Temperature': 74.35},{'Usage': 0.0},{'Usage': 13.5},Error,"{'Acceleration': [1.0606313354492187, -0.833182177734375, -9.962273107910155], 'Gyro': [-0.007460949679389314, 0.0034640123511450386, 0.0010658499541984733], 'Magnetic': [-32.699999999999996, 28.5, -36.75]}","{'UVA': 3.81317138671875, 'UVB': 0.201873779296875, 'UVC': 0.139312744140625, 'Temperature': 30.450000000000003}",Error
2024-07-17 15:04:24,{'Temperature': 77.1},{'Usage': 0.2},{'Usage': 13.5},Error,"{'Acceleration': [1.0630255371093749, -0.7829039428710937, -9.969455712890625], 'Gyro': [-0.010125574564885496, 0.009326187099236643, -0.0005329249770992366], 'Magnetic': [-33.0, 29.099999999999998, -35.1]}","{'UVA': 3.78204345703125, 'UVB': 0.1614990234375, 'UVC': 0.101318359375, 'Temperature': 30.450000000000003}",Error
2024-07-17 15:04:31,{'Temperature': 73.8},{'Usage': 0.2},{'Usage': 13.5},Error,"{'Acceleration': [1.0558429321289062, -0.7637503295898437, -9.97903251953125], 'Gyro': [-0.006661562213740459, 0.007727412167938932, -0.003730474839694657], 'Magnetic': [-32.55, 31.5, -35.85]}","{'UVA': 3.7664794921875, 'UVB': 0.19610595703125, 'UVC': 0.124114990234375, 'Temperature': 30.450000000000003}",Error
2024-07-17 15:04:38,{'Temperature': 77.65},{'Usage': 0.3},{'Usage': 13.5},Error,"{'Acceleration': [1.0295067138671874, -0.7493851196289062, -9.952696301269532], 'Gyro': [-0.010924962030534353, 0.0010658499541984733, -0.0013323124427480919], 'Magnetic': [-32.25, 32.25, -36.15]}","{'UVA': 3.77166748046875, 'UVB': 0.1845703125, 'UVC': 0.12158203125, 'Temperature': 30.450000000000003}",Error
2024-07-17 15:04:45,{'Temperature': 74.35},{'Usage': 3.8},{'Usage': 13.5},Error,"{'Acceleration': [1.0366893188476562, -0.6943184814453125, -9.931148486328125], 'Gyro': [-0.009326187099236643, 0.005862174748091604, 0.0013323124427480919], 'Magnetic': [-32.4, 32.85, -36.0]}","{'UVA': 3.74053955078125, 'UVB': 0.236480712890625, 'UVC': 0.159576416015625, 'Temperature': 30.400000000000006}",Error
2024-07-17 15:04:52,{'Temperature': 76.0},{'Usage': 0.0},{'Usage': 13.5},Error,"{'Acceleration': [1.01514150390625, -0.7062894897460937, -10.024522351074218], 'Gyro': [-0.00479632479389313, 0.005062787282442748, -0.0010658499541984733], 'Magnetic': [-32.55, 33.0, -36.15]}","{'UVA': 3.7353515625, 'UVB': 0.167266845703125, 'UVC': 0.103851318359375, 'Temperature': 30.450000000000003}",Error
2024-07-17 15:04:59,{'Temperature': 76.0},{'Usage': 12.6},{'Usage': 13.5},Error,"{'Acceleration': [1.01514150390625, -0.7038952880859375, -9.935936889648437], 'Gyro': [-0.007194487190839696, 0.004263399816793893, -0.00319754986259542], 'Magnetic': [-32.55, 31.049999999999997, -35.85]}","{'UVA': 3.75091552734375, 'UVB': 0.1614990234375, 'UVC': 0.098785400390625, 'Temperature': 30.400000000000006}",Error
2024-07-17 15:05:05,{'Temperature': 75.45},{'Usage': 0.0},{'Usage': 13.5},Error,"{'Acceleration': [1.01514150390625, -0.6919242797851562, -9.928754284667969], 'Gyro': [-0.015721286824427482, 0.0013323124427480919, -0.0005329249770992366], 'Magnetic': [-33.0, 32.55, -35.85]}","{'UVA': 3.79241943359375, 'UVB': 0.2076416015625, 'UVC': 0.13677978515625, 'Temperature': 30.400000000000006}",Error
2024-07-17 15:05:12,{'Temperature': 77.1},{'Usage': 0.3},{'Usage': 13.5},Error,"{'Acceleration': [1.0031704956054688, -0.7709329345703124, -9.952696301269532], 'Gyro': [-0.007194487190839696, 0.003730474839694657, -0.0021316999083969466], 'Magnetic': [-32.699999999999996, 32.85, -36.75]}","{'UVA': 3.797607421875, 'UVB': 0.201873779296875, 'UVC': 0.134246826171875, 'Temperature': 30.400000000000006}",Error
2024-07-17 15:05:19,{'Temperature': 74.9},{'Usage': 0.0},{'Usage': 13.5},Error,"{'Acceleration': [1.005564697265625, -0.689530078125, -9.945513696289062], 'Gyro': [-0.008260337145038169, 0.004263399816793893, -0.0010658499541984733], 'Magnetic': [-32.4, 31.95, -36.449999999999996]}","{'UVA': 3.797607421875, 'UVB': 0.2076416015625, 'UVC': 0.13677978515625, 'Temperature': 30.349999999999994}",Error
