Date,CPUTemp,CPU Usage,RAM Usage,GPS,IMU,UV,Dallas Temperature
2024-07-17 17:02:54,{'Temperature': 58.4},{'Usage': 0.0},{'Usage': 12.9},Error,"{'Acceleration': [1.0486603271484374, -0.6823474731445313, -9.945513696289062], 'Gyro': [-0.008793262122137404, 0.00959264958778626, -0.002398162396946565], 'Magnetic': [-31.049999999999997, 18.0, -41.699999999999996]}","{'UVA': 0.19195556640625, 'UVB': 0.155731201171875, 'UVC': 0.113983154296875, 'Temperature': 26.849999999999994}",Error
2024-07-17 17:03:00,{'Temperature': 59.5},{'Usage': 0.0},{'Usage': 12.9},Error,"{'Acceleration': [1.024718310546875, -0.6344634399414062, -9.907206469726562], 'Gyro': [-0.008260337145038169, 0.00799387465648855, 0.0018652374198473284], 'Magnetic': [-30.9, 18.599999999999998, -43.05]}","{'UVA': 0.1348876953125, 'UVB': 0.109588623046875, 'UVC': 0.073455810546875, 'Temperature': 26.950000000000003}",Error
2024-07-17 17:03:07,{'Temperature': 60.05},{'Usage': 14.6},{'Usage': 12.9},Error,"{'Acceleration': [0.9959878906249999, -0.6871358764648438, -9.957484704589843], 'Gyro': [-0.010392037053435116, 0.0061286372366412215, -0.00159877493129771], 'Magnetic': [-30.75, 17.7, -41.1]}","{'UVA': 0.20233154296875, 'UVB': 0.1614990234375, 'UVC': 0.113983154296875, 'Temperature': 26.950000000000003}",Error
2024-07-17 17:03:14,{'Temperature': 58.95},{'Usage': 0.5},{'Usage': 12.9},Error,"{'Acceleration': [1.0486603271484374, -0.6464344482421874, -9.955090502929687], 'Gyro': [-0.0018652374198473284, 0.004529862305343512, 0.002398162396946565], 'Magnetic': [-30.75, 19.65, -42.9]}","{'UVA': 0.18157958984375, 'UVB': 0.14996337890625, 'UVC': 0.108917236328125, 'Temperature': 26.900000000000006}",Error
2024-07-17 17:03:21,{'Temperature': 60.05},{'Usage': 0.0},{'Usage': 12.9},Error,"{'Acceleration': [1.0414777221679687, -0.718260498046875, -9.943119494628906], 'Gyro': [-0.007460949679389314, 0.0005329249770992366, -0.002931087374045802], 'Magnetic': [-31.2, 17.849999999999998, -40.5]}","{'UVA': 0.12451171875, 'UVB': 0.09228515625, 'UVC': 0.058258056640625, 'Temperature': 26.799999999999997}",Error
2024-07-17 17:03:28,{'Temperature': 58.4},{'Usage': 0.5},{'Usage': 12.9},Error,"{'Acceleration': [1.0438719238281249, -0.6392518432617187, -9.981426721191406], 'Gyro': [-0.007727412167938932, 0.005062787282442748, 0.003996937328244275], 'Magnetic': [-31.5, 18.9, -41.4]}","{'UVA': 0.1763916015625, 'UVB': 0.132659912109375, 'UVC': 0.103851318359375, 'Temperature': 26.950000000000003}",Error
2024-07-17 17:03:35,{'Temperature': 61.15},{'Usage': 0.3},{'Usage': 12.9},Error,"{'Acceleration': [1.0007762939453124, -0.6967126831054687, -10.038887561035155], 'Gyro': [-0.000799387465648855, 0.005862174748091604, -0.002931087374045802], 'Magnetic': [-31.049999999999997, 19.65, -41.4]}","{'UVA': 0.18157958984375, 'UVB': 0.132659912109375, 'UVC': 0.103851318359375, 'Temperature': 26.950000000000003}",Error
2024-07-17 17:03:42,{'Temperature': 58.95},{'Usage': 0.0},{'Usage': 12.9},Error,"{'Acceleration': [1.0510545288085937, -0.7038952880859375, -9.952696301269532], 'Gyro': [-0.00479632479389313, 0.003730474839694657, 0.003730474839694657], 'Magnetic': [-31.2, 18.599999999999998, -41.55]}","{'UVA': 0.22308349609375, 'UVB': 0.1845703125, 'UVC': 0.139312744140625, 'Temperature': 26.950000000000003}",Error
2024-07-17 17:03:48,{'Temperature': 60.6},{'Usage': 0.2},{'Usage': 12.9},Error,"{'Acceleration': [1.0606313354492187, -0.6871358764648438, -9.986215124511718], 'Gyro': [-0.00639509972519084, 0.00639509972519084, 0.0018652374198473284], 'Magnetic': [-31.2, 19.8, -41.55]}","{'UVA': 0.23345947265625, 'UVB': 0.1845703125, 'UVC': 0.14691162109375, 'Temperature': 26.950000000000003}",Error
2024-07-17 17:03:55,{'Temperature': 59.5},{'Usage': 14.8},{'Usage': 12.9},Error,"{'Acceleration': [1.0749965454101562, -0.679953271484375, -9.943119494628906], 'Gyro': [-0.009059724610687023, 0.00319754986259542, -0.0005329249770992366], 'Magnetic': [-29.7, 19.05, -41.55]}","{'UVA': 0.18157958984375, 'UVB': 0.178802490234375, 'UVC': 0.124114990234375, 'Temperature': 27.0}",Error
2024-07-17 17:04:02,{'Temperature': 60.05},{'Usage': 0.5},{'Usage': 12.9},Error,"{'Acceleration': [1.0295067138671874, -0.6679822631835937, -9.986215124511718], 'Gyro': [-0.008526799633587786, 0.007727412167938932, 0.003996937328244275], 'Magnetic': [-31.799999999999997, 18.9, -40.65]}","{'UVA': 0.21270751953125, 'UVB': 0.201873779296875, 'UVC': 0.154510498046875, 'Temperature': 27.0}",Error
2024-07-17 17:04:09,{'Temperature': 61.15},{'Usage': 1.0},{'Usage': 12.9},Error,"{'Acceleration': [1.0726023437499999, -0.6560112548828124, -9.943119494628906], 'Gyro': [-0.00479632479389313, 0.004263399816793893, -0.0002664624885496183], 'Magnetic': [-32.4, 18.599999999999998, -40.5]}","{'UVA': 0.1763916015625, 'UVB': 0.132659912109375, 'UVC': 0.09625244140625, 'Temperature': 27.0}",Error
2024-07-17 17:04:16,{'Temperature': 58.95},{'Usage': 0.2},{'Usage': 12.9},Error,"{'Acceleration': [1.0127473022460938, -0.6775590698242188, -9.974244116210937], 'Gyro': [-0.00985911207633588, 0.007460949679389314, -0.0005329249770992366], 'Magnetic': [-30.75, 17.25, -39.9]}","{'UVA': 0.1971435546875, 'UVB': 0.1614990234375, 'UVC': 0.12664794921875, 'Temperature': 27.0}",Error
2024-07-17 17:04:26,{'Temperature': 60.6},{'Usage': 0.0},{'Usage': 12.9},Error,"{'Acceleration': [1.0319009155273438, -0.7350199096679687, -9.926360083007811], 'Gyro': [-0.00799387465648855, 0.007727412167938932, -0.004263399816793893], 'Magnetic': [-30.75, 18.0, -40.65]}","{'UVA': 0.18157958984375, 'UVB': 0.144195556640625, 'UVC': 0.101318359375, 'Temperature': 27.0}",Error
2024-07-17 17:04:33,{'Temperature': 60.6},{'Usage': 0.2},{'Usage': 12.9},Error,"{'Acceleration': [1.0702081420898437, -0.59376201171875, -9.938331091308592], 'Gyro': [-0.004529862305343512, 0.0, -0.00159877493129771], 'Magnetic': [-31.799999999999997, 18.0, -39.9]}","{'UVA': 0.1348876953125, 'UVB': 0.132659912109375, 'UVC': 0.08612060546875, 'Temperature': 27.0}",Error
2024-07-17 17:04:40,{'Temperature': 58.4},{'Usage': 0.0},{'Usage': 12.9},Error,"{'Acceleration': [0.9959878906249999, -0.6655880615234374, -9.983820922851562], 'Gyro': [-0.008526799633587786, 0.007194487190839696, 0.003996937328244275], 'Magnetic': [-29.849999999999998, 19.2, -40.65]}","{'UVA': 0.12451171875, 'UVB': 0.098052978515625, 'UVC': 0.063323974609375, 'Temperature': 27.049999999999997}",Error
2024-07-17 17:04:46,{'Temperature': 61.7},{'Usage': 0.0},{'Usage': 12.9},Error,"{'Acceleration': [1.0534487304687499, -0.5817910034179687, -9.943119494628906], 'Gyro': [-0.0061286372366412215, 0.007194487190839696, 0.00479632479389313], 'Magnetic': [-31.2, 19.349999999999998, -40.5]}","{'UVA': 0.2490234375, 'UVB': 0.201873779296875, 'UVC': 0.154510498046875, 'Temperature': 27.049999999999997}",Error
2024-07-17 17:04:53,{'Temperature': 59.5},{'Usage': 0.0},{'Usage': 12.9},Error,"{'Acceleration': [1.0534487304687499, -0.6775590698242188, -9.964667309570311], 'Gyro': [-0.006661562213740459, 0.00479632479389313, 0.004529862305343512], 'Magnetic': [-29.7, 19.05, -40.5]}","{'UVA': 0.1971435546875, 'UVB': 0.14996337890625, 'UVC': 0.1114501953125, 'Temperature': 27.049999999999997}",Error
2024-07-17 17:05:00,{'Temperature': 61.7},{'Usage': 0.3},{'Usage': 12.9},Error,"{'Acceleration': [1.0510545288085937, -0.7326257080078125, -9.976638317871092], 'Gyro': [-0.009059724610687023, 0.00479632479389313, 0.0002664624885496183], 'Magnetic': [-30.299999999999997, 19.95, -41.4]}","{'UVA': 0.18157958984375, 'UVB': 0.138427734375, 'UVC': 0.108917236328125, 'Temperature': 26.950000000000003}",Error
2024-07-17 17:05:07,{'Temperature': 59.5},{'Usage': 14.4},{'Usage': 12.9},Error,"{'Acceleration': [1.0223241088867188, -0.5985504150390625, -9.993397729492187], 'Gyro': [-0.009326187099236643, 0.00319754986259542, -0.005062787282442748], 'Magnetic': [-31.049999999999997, 19.95, -40.35]}","{'UVA': 0.21270751953125, 'UVB': 0.17303466796875, 'UVC': 0.1317138671875, 'Temperature': 27.049999999999997}",Error
2024-07-17 17:05:14,{'Temperature': 60.05},{'Usage': 0.0},{'Usage': 12.9},Error,"{'Acceleration': [1.0606313354492187, -0.7038952880859375, -9.983820922851562], 'Gyro': [-0.005062787282442748, 0.004529862305343512, -0.0018652374198473284], 'Magnetic': [-30.45, 18.3, -40.5]}","{'UVA': 0.166015625, 'UVB': 0.121124267578125, 'UVC': 0.093719482421875, 'Temperature': 27.0}",Error
2024-07-17 17:05:21,{'Temperature': 61.15},{'Usage': 1.7},{'Usage': 12.9},Error,"{'Acceleration': [0.9959878906249999, -0.6943184814453125, -9.938331091308592], 'Gyro': [-0.007460949679389314, 0.00479632479389313, -0.002931087374045802], 'Magnetic': [-30.75, 19.65, -40.35]}","{'UVA': 0.2178955078125, 'UVB': 0.17303466796875, 'UVC': 0.124114990234375, 'Temperature': 27.0}",Error
2024-07-17 17:05:28,{'Temperature': 60.05},{'Usage': 0.3},{'Usage': 12.9},Error,"{'Acceleration': [1.0462661254882812, -0.689530078125, -9.983820922851562], 'Gyro': [-0.005062787282442748, 0.004529862305343512, -0.003730474839694657], 'Magnetic': [-31.049999999999997, 18.45, -39.9]}","{'UVA': 0.22308349609375, 'UVB': 0.190338134765625, 'UVC': 0.14691162109375, 'Temperature': 27.099999999999994}",Error
2024-07-17 17:05:34,{'Temperature': 61.15},{'Usage': 0.2},{'Usage': 12.9},Error,"{'Acceleration': [1.0510545288085937, -0.7038952880859375, -9.943119494628906], 'Gyro': [-0.013589586916030535, 0.009326187099236643, 0.003730474839694657], 'Magnetic': [-31.65, 18.3, -40.05]}","{'UVA': 0.14007568359375, 'UVB': 0.144195556640625, 'UVC': 0.0911865234375, 'Temperature': 27.099999999999994}",Error
2024-07-17 17:05:44,{'Temperature': 60.05},{'Usage': 0.5},{'Usage': 12.9},Error,"{'Acceleration': [1.0773907470703123, -0.737414111328125, -9.938331091308592], 'Gyro': [-0.008260337145038169, 0.009326187099236643, 0.0026646248854961837], 'Magnetic': [-31.049999999999997, 19.95, -39.9]}","{'UVA': 0.23345947265625, 'UVB': 0.1845703125, 'UVC': 0.14691162109375, 'Temperature': 27.049999999999997}",Error
2024-07-17 17:05:51,{'Temperature': 60.6},{'Usage': 0.3},{'Usage': 12.9},Error,"{'Acceleration': [1.0773907470703123, -0.7422025146484375, -9.969455712890625], 'Gyro': [-0.010125574564885496, 0.007194487190839696, -0.0010658499541984733], 'Magnetic': [-31.65, 17.4, -41.55]}","{'UVA': 0.10894775390625, 'UVB': 0.109588623046875, 'UVC': 0.068389892578125, 'Temperature': 27.099999999999994}",Error
2024-07-17 17:06:01,{'Temperature': 61.15},{'Usage': 0.0},{'Usage': 12.9},Error,"{'Acceleration': [1.0654197387695312, -0.6823474731445313, -9.916783276367187], 'Gyro': [-0.010658499541984735, 0.0026646248854961837, 0.005862174748091604], 'Magnetic': [-30.15, 18.3, -40.5]}","{'UVA': 0.1763916015625, 'UVB': 0.167266845703125, 'UVC': 0.108917236328125, 'Temperature': 27.099999999999994}",Error
2024-07-17 17:06:08,{'Temperature': 61.15},{'Usage': 11.6},{'Usage': 12.9},Error,"{'Acceleration': [1.0510545288085937, -0.6751648681640625, -9.95987890625], 'Gyro': [-0.008793262122137404, -0.0005329249770992366, 0.0], 'Magnetic': [-31.049999999999997, 18.0, -41.1]}","{'UVA': 0.11932373046875, 'UVB': 0.109588623046875, 'UVC': 0.058258056640625, 'Temperature': 27.099999999999994}",Error
2024-07-17 17:06:18,{'Temperature': 60.6},{'Usage': 0.2},{'Usage': 12.9},Error,"{'Acceleration': [1.024718310546875, -0.7038952880859375, -9.93354268798828], 'Gyro': [-0.006928024702290077, 0.007727412167938932, 0.0026646248854961837], 'Magnetic': [-30.299999999999997, 19.95, -41.699999999999996]}","{'UVA': 0.1971435546875, 'UVB': 0.155731201171875, 'UVC': 0.119049072265625, 'Temperature': 27.150000000000006}",Error
2024-07-17 17:06:25,{'Temperature': 61.15},{'Usage': 0.5},{'Usage': 12.9},Error,"{'Acceleration': [1.0558429321289062, -0.699106884765625, -9.909600671386718], 'Gyro': [-0.006661562213740459, 0.00639509972519084, -0.0005329249770992366], 'Magnetic': [-31.2, 18.599999999999998, -42.0]}","{'UVA': 0.11932373046875, 'UVB': 0.05767822265625, 'UVC': 0.03546142578125, 'Temperature': 27.150000000000006}",Error
2024-07-17 17:06:32,{'Temperature': 60.05},{'Usage': 14.3},{'Usage': 12.9},Error,"{'Acceleration': [1.0079588989257813, -0.6296750366210937, -9.943119494628906], 'Gyro': [-0.008793262122137404, 0.009326187099236643, 0.0005329249770992366], 'Magnetic': [-31.5, 18.9, -41.1]}","{'UVA': 0.11932373046875, 'UVB': 0.09228515625, 'UVC': 0.063323974609375, 'Temperature': 27.150000000000006}",Error
