Date,CPUTemp,CPU Usage,RAM Usage,GPS,IMU,UV,Dallas Temperature
2024-07-17 15:09:46,{'Temperature': 73.8},{'Usage': 14.4},{'Usage': 13.5},Error,"{'Acceleration': [1.0295067138671874, -0.6272808349609375, -10.000580334472655], 'Gyro': [-0.012523736961832063, 0.003730474839694657, -0.0026646248854961837], 'Magnetic': [-37.35, 22.95, -31.2]}","{'UVA': 4.337158203125, 'UVB': 0.236480712890625, 'UVC': 0.159576416015625, 'Temperature': 30.200000000000003}",Error
2024-07-17 15:09:53,{'Temperature': 74.35},{'Usage': 0.3},{'Usage': 13.5},Error,"{'Acceleration': [0.9816226806640624, -0.7589619262695312, -9.947907897949218], 'Gyro': [-0.007460949679389314, 0.003730474839694657, 0.003996937328244275], 'Magnetic': [-36.75, 23.55, -30.299999999999997]}","{'UVA': 4.33197021484375, 'UVB': 0.24224853515625, 'UVC': 0.169708251953125, 'Temperature': 30.200000000000003}",Error
2024-07-17 15:10:00,{'Temperature': 74.9},{'Usage': 0.2},{'Usage': 13.6},Error,"{'Acceleration': [1.0199299072265624, -0.6584054565429687, -9.926360083007811], 'Gyro': [-0.006661562213740459, 0.002398162396946565, -0.0010658499541984733], 'Magnetic': [-34.65, 23.7, -28.65]}","{'UVA': 4.3060302734375, 'UVB': 0.21917724609375, 'UVC': 0.16717529296875, 'Temperature': 30.150000000000006}",Error
2024-07-17 15:10:07,{'Temperature': 73.8},{'Usage': 0.0},{'Usage': 13.6},Error,"{'Acceleration': [1.0462661254882812, -0.7110778930664062, -9.938331091308592], 'Gyro': [-0.005062787282442748, 0.00479632479389313, 0.0], 'Magnetic': [-37.5, 25.2, -29.849999999999998]}","{'UVA': 4.26971435546875, 'UVB': 0.12689208984375, 'UVC': 0.088653564453125, 'Temperature': 30.200000000000003}",Error
2024-07-17 15:10:14,{'Temperature': 76.0},{'Usage': 0.2},{'Usage': 13.6},Error,"{'Acceleration': [1.0175357055664063, -0.6727706665039062, -9.943119494628906], 'Gyro': [-0.008793262122137404, 0.00799387465648855, -0.00159877493129771], 'Magnetic': [-35.85, 24.15, -31.95]}","{'UVA': 4.28009033203125, 'UVB': 0.167266845703125, 'UVC': 0.108917236328125, 'Temperature': 30.150000000000006}",Error
2024-07-17 15:10:21,{'Temperature': 73.8},{'Usage': 0.3},{'Usage': 13.6},Error,"{'Acceleration': [1.0223241088867188, -0.6607996582031249, -9.95987890625], 'Gyro': [-0.008526799633587786, 0.002398162396946565, -0.0013323124427480919], 'Magnetic': [-36.9, 23.7, -31.65]}","{'UVA': 4.2852783203125, 'UVB': 0.167266845703125, 'UVC': 0.108917236328125, 'Temperature': 30.200000000000003}",Error
2024-07-17 15:10:28,{'Temperature': 76.0},{'Usage': 0.0},{'Usage': 13.6},Error,"{'Acceleration': [1.0510545288085937, -0.6416460449218749, -9.952696301269532], 'Gyro': [-0.005862174748091604, 0.007194487190839696, -0.00159877493129771], 'Magnetic': [-35.55, 22.05, -32.1]}","{'UVA': 4.337158203125, 'UVB': 0.190338134765625, 'UVC': 0.144378662109375, 'Temperature': 30.200000000000003}",Error
2024-07-17 15:10:34,{'Temperature': 73.8},{'Usage': 15.8},{'Usage': 13.6},Error,"{'Acceleration': [1.0223241088867188, -0.6416460449218749, -9.983820922851562], 'Gyro': [-0.007727412167938932, 0.00319754986259542, -0.000799387465648855], 'Magnetic': [-36.75, 23.099999999999998, -29.849999999999998]}","{'UVA': 4.30084228515625, 'UVB': 0.1845703125, 'UVC': 0.134246826171875, 'Temperature': 30.200000000000003}",Error
2024-07-17 15:10:41,{'Temperature': 74.35},{'Usage': 0.0},{'Usage': 13.6},Error,"{'Acceleration': [1.0390835205078124, -0.7110778930664062, -9.923965881347655], 'Gyro': [-0.007460949679389314, 0.006928024702290077, 0.004263399816793893], 'Magnetic': [-37.65, 23.7, -31.2]}","{'UVA': 4.28009033203125, 'UVB': 0.1845703125, 'UVC': 0.12158203125, 'Temperature': 30.200000000000003}",Error
2024-07-17 15:10:48,{'Temperature': 75.45},{'Usage': 1.8},{'Usage': 13.6},Error,"{'Acceleration': [1.0199299072265624, -0.7062894897460937, -9.983820922851562], 'Gyro': [-0.00639509972519084, 0.00639509972519084, 0.000799387465648855], 'Magnetic': [-37.35, 23.4, -29.7]}","{'UVA': 4.34234619140625, 'UVB': 0.19610595703125, 'UVC': 0.14691162109375, 'Temperature': 30.150000000000006}",Error
2024-07-17 15:10:55,{'Temperature': 74.35},{'Usage': 0.0},{'Usage': 13.6},Error,"{'Acceleration': [1.0797849487304687, -0.6871358764648438, -9.957484704589843], 'Gyro': [-0.0061286372366412215, 0.0026646248854961837, -0.0018652374198473284], 'Magnetic': [-35.55, 23.099999999999998, -30.299999999999997]}","{'UVA': 4.337158203125, 'UVB': 0.224945068359375, 'UVC': 0.154510498046875, 'Temperature': 30.150000000000006}",Error
2024-07-17 15:11:05,{'Temperature': 77.1},{'Usage': 0.5},{'Usage': 13.6},Error,"{'Acceleration': [1.0749965454101562, -0.7637503295898437, -9.904812268066406], 'Gyro': [-0.007194487190839696, 0.007460949679389314, -0.004263399816793893], 'Magnetic': [-37.199999999999996, 23.099999999999998, -30.599999999999998]}","{'UVA': 4.31640625, 'UVB': 0.17303466796875, 'UVC': 0.124114990234375, 'Temperature': 30.150000000000006}",Error
2024-07-17 15:11:12,{'Temperature': 74.9},{'Usage': 6.5},{'Usage': 13.5},Error,"{'Acceleration': [1.0079588989257813, -0.6775590698242188, -9.93354268798828], 'Gyro': [-0.0021316999083969466, 0.007727412167938932, -0.000799387465648855], 'Magnetic': [-36.15, 23.7, -30.45]}","{'UVA': 4.337158203125, 'UVB': 0.1845703125, 'UVC': 0.139312744140625, 'Temperature': 30.099999999999994}",Error
2024-07-17 15:11:19,{'Temperature': 74.35},{'Usage': 0.3},{'Usage': 13.5},Error,"{'Acceleration': [1.0773907470703123, -0.6847416748046875, -9.943119494628906], 'Gyro': [-0.003996937328244275, 0.010658499541984735, 0.00159877493129771], 'Magnetic': [-36.0, 24.3, -29.549999999999997]}","{'UVA': 4.33197021484375, 'UVB': 0.1845703125, 'UVC': 0.13677978515625, 'Temperature': 30.099999999999994}",Error
2024-07-17 15:11:29,{'Temperature': 76.55},{'Usage': 0.0},{'Usage': 13.6},Error,"{'Acceleration': [0.9911994873046874, -0.6703764648437499, -9.907206469726562], 'Gyro': [-0.006661562213740459, 0.007194487190839696, -0.0010658499541984733], 'Magnetic': [-36.9, 22.5, -29.7]}","{'UVA': 4.337158203125, 'UVB': 0.1845703125, 'UVC': 0.139312744140625, 'Temperature': 30.099999999999994}",Error
2024-07-17 15:11:36,{'Temperature': 74.9},{'Usage': 11.0},{'Usage': 13.6},Error,"{'Acceleration': [1.024718310546875, -0.70868369140625, -9.952696301269532], 'Gyro': [-0.009326187099236643, 0.007460949679389314, 0.0010658499541984733], 'Magnetic': [-35.85, 22.5, -31.65]}","{'UVA': 4.32159423828125, 'UVB': 0.2076416015625, 'UVC': 0.139312744140625, 'Temperature': 30.099999999999994}",Error
2024-07-17 15:11:43,{'Temperature': 74.35},{'Usage': 0.2},{'Usage': 13.5},Error,"{'Acceleration': [0.9983820922851562, -0.7134720947265625, -9.95987890625], 'Gyro': [-0.007194487190839696, 0.0018652374198473284, -0.002398162396946565], 'Magnetic': [-36.9, 23.7, -31.95]}","{'UVA': 4.3475341796875, 'UVB': 0.19610595703125, 'UVC': 0.149444580078125, 'Temperature': 30.099999999999994}",Error
2024-07-17 15:11:49,{'Temperature': 76.0},{'Usage': 0.3},{'Usage': 13.5},Error,"{'Acceleration': [1.0319009155273438, -0.6967126831054687, -9.981426721191406], 'Gyro': [-0.01279019945038168, 0.00479632479389313, 0.002931087374045802], 'Magnetic': [-36.6, 21.75, -29.7]}","{'UVA': 4.3267822265625, 'UVB': 0.17303466796875, 'UVC': 0.1317138671875, 'Temperature': 30.150000000000006}",Error
2024-07-17 15:11:56,{'Temperature': 74.35},{'Usage': 1.0},{'Usage': 13.5},Error,"{'Acceleration': [1.01514150390625, -0.6823474731445313, -9.931148486328125], 'Gyro': [-0.006661562213740459, 0.0, -0.000799387465648855], 'Magnetic': [-36.449999999999996, 23.55, -30.299999999999997]}","{'UVA': 4.295654296875, 'UVB': 0.144195556640625, 'UVC': 0.10638427734375, 'Temperature': 30.099999999999994}",Error
2024-07-17 15:12:03,{'Temperature': 76.0},{'Usage': 0.2},{'Usage': 13.5},Error,"{'Acceleration': [1.0271125122070313, -0.6943184814453125, -10.01733974609375], 'Gyro': [-0.008260337145038169, 0.0061286372366412215, -0.002931087374045802], 'Magnetic': [-36.75, 23.099999999999998, -29.849999999999998]}","{'UVA': 4.2852783203125, 'UVB': 0.132659912109375, 'UVC': 0.093719482421875, 'Temperature': 30.099999999999994}",Error
2024-07-17 15:12:10,{'Temperature': 73.8},{'Usage': 3.5},{'Usage': 13.5},Error,"{'Acceleration': [1.0319009155273438, -0.7158662963867187, -9.955090502929687], 'Gyro': [-0.007194487190839696, -0.002931087374045802, -0.0018652374198473284], 'Magnetic': [-36.15, 23.4, -30.15]}","{'UVA': 4.30084228515625, 'UVB': 0.1845703125, 'UVC': 0.12664794921875, 'Temperature': 30.099999999999994}",Error
2024-07-17 15:12:17,{'Temperature': 74.9},{'Usage': 0.0},{'Usage': 13.5},Error,"{'Acceleration': [1.0414777221679687, -0.6655880615234374, -9.931148486328125], 'Gyro': [-0.007194487190839696, 0.004529862305343512, 0.0010658499541984733], 'Magnetic': [-35.55, 23.099999999999998, -30.299999999999997]}","{'UVA': 4.31121826171875, 'UVB': 0.14996337890625, 'UVC': 0.1114501953125, 'Temperature': 30.099999999999994}",Error
2024-07-17 15:12:24,{'Temperature': 75.45},{'Usage': 13.1},{'Usage': 13.5},Error,"{'Acceleration': [1.0414777221679687, -0.6392518432617187, -9.974244116210937], 'Gyro': [-0.011990811984732825, 0.00639509972519084, -0.00159877493129771], 'Magnetic': [-37.35, 22.5, -31.65]}","{'UVA': 4.35272216796875, 'UVB': 0.190338134765625, 'UVC': 0.141845703125, 'Temperature': 30.099999999999994}",Error
2024-07-17 15:12:31,{'Temperature': 75.45},{'Usage': 0.3},{'Usage': 13.5},Error,"{'Acceleration': [1.0295067138671874, -0.6584054565429687, -9.964667309570311], 'Gyro': [-0.0013323124427480919, 0.006928024702290077, -0.005062787282442748], 'Magnetic': [-35.4, 22.95, -29.4]}","{'UVA': 4.295654296875, 'UVB': 0.132659912109375, 'UVC': 0.09625244140625, 'Temperature': 30.099999999999994}",Error
2024-07-17 15:12:37,{'Temperature': 74.9},{'Usage': 0.0},{'Usage': 13.5},Error,"{'Acceleration': [1.0773907470703123, -0.6823474731445313, -9.964667309570311], 'Gyro': [-0.011457887007633588, 0.003730474839694657, 0.000799387465648855], 'Magnetic': [-36.15, 22.95, -29.7]}","{'UVA': 4.32159423828125, 'UVB': 0.1614990234375, 'UVC': 0.11651611328125, 'Temperature': 30.099999999999994}",Error
2024-07-17 15:12:44,{'Temperature': 73.8},{'Usage': 0.2},{'Usage': 13.5},Error,"{'Acceleration': [0.9983820922851562, -0.7326257080078125, -9.94072529296875], 'Gyro': [-0.010125574564885496, 0.007460949679389314, 0.0005329249770992366], 'Magnetic': [-35.4, 23.4, -30.15]}","{'UVA': 4.35272216796875, 'UVB': 0.190338134765625, 'UVC': 0.141845703125, 'Temperature': 30.099999999999994}",Error
2024-07-17 15:12:51,{'Temperature': 77.1},{'Usage': 0.0},{'Usage': 13.5},Error,"{'Acceleration': [1.01514150390625, -0.6943184814453125, -9.93354268798828], 'Gyro': [-0.00959264958778626, 0.0018652374198473284, 0.0034640123511450386], 'Magnetic': [-36.15, 22.2, -30.9]}","{'UVA': 4.40460205078125, 'UVB': 0.213409423828125, 'UVC': 0.144378662109375, 'Temperature': 30.099999999999994}",Error
2024-07-17 15:12:58,{'Temperature': 73.8},{'Usage': 1.8},{'Usage': 13.5},Error,"{'Acceleration': [1.0486603271484374, -0.6751648681640625, -9.976638317871092], 'Gyro': [-0.007727412167938932, 0.004529862305343512, 0.0], 'Magnetic': [-36.6, 23.4, -30.15]}","{'UVA': 4.3682861328125, 'UVB': 0.24224853515625, 'UVC': 0.179840087890625, 'Temperature': 30.099999999999994}",Error
2024-07-17 15:13:05,{'Temperature': 74.9},{'Usage': 0.5},{'Usage': 13.5},Error,"{'Acceleration': [0.9840168823242187, -0.70868369140625, -9.923965881347655], 'Gyro': [-0.010658499541984735, 0.0053292497709923675, 0.0021316999083969466], 'Magnetic': [-35.55, 23.55, -29.549999999999997]}","{'UVA': 4.4512939453125, 'UVB': 0.230712890625, 'UVC': 0.174774169921875, 'Temperature': 30.099999999999994}",Error
2024-07-17 15:13:12,{'Temperature': 75.45},{'Usage': 14.4},{'Usage': 13.5},Error,"{'Acceleration': [1.0319009155273438, -0.6871358764648438, -9.991003527832031], 'Gyro': [-0.006928024702290077, 0.004263399816793893, 0.0026646248854961837], 'Magnetic': [-36.6, 22.2, -30.45]}","{'UVA': 4.461669921875, 'UVB': 0.230712890625, 'UVC': 0.16717529296875, 'Temperature': 30.099999999999994}",Error
