Date,CPUTemp,CPU Usage,RAM Usage,GPS,IMU,UV,Dallas Temperature
2024-07-17 16:39:06,{'Temperature': 60.05},{'Usage': 0.0},{'Usage': 12.8},Error,"{'Acceleration': [1.0414777221679687, -0.6153098266601562, -9.95987890625], 'Gyro': [-0.00479632479389313, 0.0010658499541984733, 0.004263399816793893], 'Magnetic': [-30.15, 18.599999999999998, -41.25]}","{'UVA': 0.20233154296875, 'UVB': 0.167266845703125, 'UVC': 0.11651611328125, 'Temperature': 26.650000000000006}",Error
2024-07-17 16:39:13,{'Temperature': 57.85},{'Usage': 0.2},{'Usage': 12.8},Error,"{'Acceleration': [1.0510545288085937, -0.6296750366210937, -9.967061511230469], 'Gyro': [-0.003730474839694657, 0.005062787282442748, -0.00479632479389313], 'Magnetic': [-31.2, 17.849999999999998, -41.25]}","{'UVA': 0.18157958984375, 'UVB': 0.14996337890625, 'UVC': 0.11651611328125, 'Temperature': 26.599999999999994}",Error
2024-07-17 16:39:20,{'Temperature': 60.05},{'Usage': 0.3},{'Usage': 12.8},Error,"{'Acceleration': [1.0989385620117187, -0.6703764648437499, -9.97184991455078], 'Gyro': [-0.003996937328244275, 0.007727412167938932, -0.00159877493129771], 'Magnetic': [-31.049999999999997, 18.45, -40.65]}","{'UVA': 0.145263671875, 'UVB': 0.138427734375, 'UVC': 0.0911865234375, 'Temperature': 26.650000000000006}",Error
2024-07-17 16:39:27,{'Temperature': 57.3},{'Usage': 14.4},{'Usage': 12.8},Error,"{'Acceleration': [1.0773907470703123, -0.70868369140625, -9.947907897949218], 'Gyro': [-0.007460949679389314, 0.007460949679389314, 0.003996937328244275], 'Magnetic': [-31.799999999999997, 18.0, -41.4]}","{'UVA': 0.12969970703125, 'UVB': 0.08074951171875, 'UVC': 0.063323974609375, 'Temperature': 26.599999999999994}",Error
2024-07-17 16:39:34,{'Temperature': 58.4},{'Usage': 0.2},{'Usage': 12.8},Error,"{'Acceleration': [1.0534487304687499, -0.6727706665039062, -9.9215716796875], 'Gyro': [-0.008260337145038169, 0.0026646248854961837, -0.003730474839694657], 'Magnetic': [-30.15, 17.4, -40.5]}","{'UVA': 0.16082763671875, 'UVB': 0.121124267578125, 'UVC': 0.083587646484375, 'Temperature': 26.599999999999994}",Error
2024-07-17 16:39:41,{'Temperature': 60.6},{'Usage': 0.0},{'Usage': 12.8},Error,"{'Acceleration': [1.0007762939453124, -0.7110778930664062, -9.919177478027343], 'Gyro': [-0.00959264958778626, 0.00959264958778626, -0.00479632479389313], 'Magnetic': [-31.2, 18.3, -39.3]}","{'UVA': 0.186767578125, 'UVB': 0.167266845703125, 'UVC': 0.12664794921875, 'Temperature': 26.599999999999994}",Error
2024-07-17 16:39:48,{'Temperature': 58.4},{'Usage': 1.2},{'Usage': 12.8},Error,"{'Acceleration': [1.1252747802734375, -0.7350199096679687, -9.93354268798828], 'Gyro': [-0.005062787282442748, 0.004529862305343512, -0.0013323124427480919], 'Magnetic': [-30.75, 19.2, -40.35]}","{'UVA': 0.10894775390625, 'UVB': 0.08074951171875, 'UVC': 0.043060302734375, 'Temperature': 26.650000000000006}",Error
2024-07-17 16:39:54,{'Temperature': 60.05},{'Usage': 0.3},{'Usage': 12.8},Error,"{'Acceleration': [1.0390835205078124, -0.6177040283203125, -9.97184991455078], 'Gyro': [-0.00959264958778626, 0.003996937328244275, 0.003730474839694657], 'Magnetic': [-30.45, 19.05, -40.5]}","{'UVA': 0.11932373046875, 'UVB': 0.09228515625, 'UVC': 0.060791015625, 'Temperature': 26.599999999999994}",Error
2024-07-17 16:40:01,{'Temperature': 58.95},{'Usage': 0.2},{'Usage': 12.8},Error,"{'Acceleration': [1.0654197387695312, -0.6967126831054687, -9.935936889648437], 'Gyro': [-0.007460949679389314, 0.008260337145038169, -0.0013323124427480919], 'Magnetic': [-31.95, 19.349999999999998, -40.8]}","{'UVA': 0.20751953125, 'UVB': 0.17303466796875, 'UVC': 0.1317138671875, 'Temperature': 26.599999999999994}",Error
2024-07-17 16:40:11,{'Temperature': 60.05},{'Usage': 0.3},{'Usage': 12.8},Error,"{'Acceleration': [0.9816226806640624, -0.6560112548828124, -9.907206469726562], 'Gyro': [-0.002398162396946565, 0.004529862305343512, 0.0061286372366412215], 'Magnetic': [-30.15, 17.849999999999998, -40.8]}","{'UVA': 0.17120361328125, 'UVB': 0.121124267578125, 'UVC': 0.083587646484375, 'Temperature': 26.650000000000006}",Error
2024-07-17 16:40:21,{'Temperature': 59.5},{'Usage': 0.0},{'Usage': 12.8},Error,"{'Acceleration': [1.0127473022460938, -0.6727706665039062, -9.931148486328125], 'Gyro': [-0.004263399816793893, 0.007727412167938932, 0.0021316999083969466], 'Magnetic': [-30.299999999999997, 19.95, -41.1]}","{'UVA': 0.1348876953125, 'UVB': 0.132659912109375, 'UVC': 0.093719482421875, 'Temperature': 26.650000000000006}",Error
2024-07-17 16:40:31,{'Temperature': 58.95},{'Usage': 10.0},{'Usage': 12.8},Error,"{'Acceleration': [0.9983820922851562, -0.70868369140625, -9.897629663085937], 'Gyro': [-0.00799387465648855, 0.009059724610687023, 0.0002664624885496183], 'Magnetic': [0.0, 0.0, 0.0]}","{'UVA': 0.2178955078125, 'UVB': 0.1845703125, 'UVC': 0.141845703125, 'Temperature': 26.650000000000006}",Error
2024-07-17 16:40:41,{'Temperature': 57.85},{'Usage': 2.0},{'Usage': 12.8},Error,"{'Acceleration': [1.0103531005859374, -0.6536170532226562, -9.928754284667969], 'Gyro': [-0.010658499541984735, 0.007727412167938932, -0.0002664624885496183], 'Magnetic': [-31.2, 19.8, -39.3]}","{'UVA': 0.20233154296875, 'UVB': 0.167266845703125, 'UVC': 0.12664794921875, 'Temperature': 26.650000000000006}",Error
2024-07-17 16:40:48,{'Temperature': 57.85},{'Usage': 0.3},{'Usage': 12.8},Error,"{'Acceleration': [1.0558429321289062, -0.6584054565429687, -9.97903251953125], 'Gyro': [-0.007460949679389314, 0.0010658499541984733, 0.0002664624885496183], 'Magnetic': [-30.9, 17.849999999999998, -40.8]}","{'UVA': 0.19195556640625, 'UVB': 0.14996337890625, 'UVC': 0.108917236328125, 'Temperature': 26.700000000000003}",Error
2024-07-17 16:40:55,{'Temperature': 59.5},{'Usage': 0.0},{'Usage': 12.8},Error,"{'Acceleration': [1.0582371337890624, -0.6368576416015624, -9.97903251953125], 'Gyro': [-0.009059724610687023, 0.008260337145038169, 0.0026646248854961837], 'Magnetic': [-29.7, 18.3, -41.25]}","{'UVA': 0.1763916015625, 'UVB': 0.132659912109375, 'UVC': 0.103851318359375, 'Temperature': 26.650000000000006}",Error
2024-07-17 16:41:02,{'Temperature': 57.3},{'Usage': 0.2},{'Usage': 12.8},Error,"{'Acceleration': [1.1109095703125, -0.70868369140625, -10.002974536132811], 'Gyro': [-0.011724349496183208, 0.00479632479389313, -0.0034640123511450386], 'Magnetic': [-31.65, 18.3, -41.55]}","{'UVA': 0.20751953125, 'UVB': 0.167266845703125, 'UVC': 0.129180908203125, 'Temperature': 26.75}",Error
2024-07-17 16:41:09,{'Temperature': 58.95},{'Usage': 0.0},{'Usage': 12.8},Error,"{'Acceleration': [1.0223241088867188, -0.6703764648437499, -9.967061511230469], 'Gyro': [-0.012257274473282443, 0.006928024702290077, -0.002931087374045802], 'Magnetic': [-31.049999999999997, 18.45, -39.9]}","{'UVA': 0.1556396484375, 'UVB': 0.12689208984375, 'UVC': 0.088653564453125, 'Temperature': 26.75}",Error
2024-07-17 16:41:16,{'Temperature': 58.95},{'Usage': 14.6},{'Usage': 12.9},Error,"{'Acceleration': [1.0702081420898437, -0.6464344482421874, -9.955090502929687], 'Gyro': [-0.00479632479389313, 0.008793262122137404, -0.0026646248854961837], 'Magnetic': [-30.9, 19.349999999999998, -40.8]}","{'UVA': 0.1971435546875, 'UVB': 0.167266845703125, 'UVC': 0.119049072265625, 'Temperature': 26.75}",Error
2024-07-17 16:41:23,{'Temperature': 58.4},{'Usage': 0.2},{'Usage': 12.8},Error,"{'Acceleration': [1.0366893188476562, -0.718260498046875, -9.986215124511718], 'Gyro': [-0.007194487190839696, 0.005062787282442748, -0.0026646248854961837], 'Magnetic': [-30.9, 20.25, -40.05]}","{'UVA': 0.20751953125, 'UVB': 0.167266845703125, 'UVC': 0.119049072265625, 'Temperature': 26.799999999999997}",Error
2024-07-17 16:41:29,{'Temperature': 60.05},{'Usage': 0.2},{'Usage': 12.8},Error,"{'Acceleration': [1.0319009155273438, -0.612915625, -9.943119494628906], 'Gyro': [-0.010924962030534353, 0.005595712259541985, -0.0010658499541984733], 'Magnetic': [-29.549999999999997, 17.25, -41.1]}","{'UVA': 0.14007568359375, 'UVB': 0.09228515625, 'UVC': 0.060791015625, 'Temperature': 26.799999999999997}",Error
2024-07-17 16:41:36,{'Temperature': 57.3},{'Usage': 0.2},{'Usage': 12.8},Error,"{'Acceleration': [1.01514150390625, -0.6703764648437499, -9.97184991455078], 'Gyro': [-0.01279019945038168, 0.004263399816793893, -0.0061286372366412215], 'Magnetic': [-32.25, 18.45, -40.65]}","{'UVA': 0.20233154296875, 'UVB': 0.178802490234375, 'UVC': 0.124114990234375, 'Temperature': 26.849999999999994}",Error
2024-07-17 16:41:43,{'Temperature': 60.05},{'Usage': 1.0},{'Usage': 12.8},Error,"{'Acceleration': [1.0582371337890624, -0.6703764648437499, -9.97184991455078], 'Gyro': [-0.009326187099236643, 0.0053292497709923675, 0.002398162396946565], 'Magnetic': [-30.9, 19.05, -39.75]}","{'UVA': 0.20751953125, 'UVB': 0.1845703125, 'UVC': 0.129180908203125, 'Temperature': 26.849999999999994}",Error
2024-07-17 16:41:50,{'Temperature': 56.75},{'Usage': 0.3},{'Usage': 12.8},Error,"{'Acceleration': [1.0654197387695312, -0.6560112548828124, -9.95987890625], 'Gyro': [-0.00959264958778626, 0.004263399816793893, -0.007727412167938932], 'Magnetic': [-30.9, 17.849999999999998, -41.25]}","{'UVA': 0.2386474609375, 'UVB': 0.2076416015625, 'UVC': 0.15704345703125, 'Temperature': 26.799999999999997}",Error
2024-07-17 16:41:57,{'Temperature': 58.4},{'Usage': 0.5},{'Usage': 12.8},Error,"{'Acceleration': [1.0582371337890624, -0.6751648681640625, -9.969455712890625], 'Gyro': [-0.007727412167938932, 0.007727412167938932, 0.0002664624885496183], 'Magnetic': [-30.45, 18.599999999999998, -41.25]}","{'UVA': 0.12969970703125, 'UVB': 0.109588623046875, 'UVC': 0.0709228515625, 'Temperature': 26.799999999999997}",Error
2024-07-17 16:42:04,{'Temperature': 57.85},{'Usage': 15.1},{'Usage': 12.8},Error,"{'Acceleration': [1.0821791503906248, -0.6631938598632812, -9.974244116210937], 'Gyro': [-0.007194487190839696, 0.005062787282442748, -0.0010658499541984733], 'Magnetic': [-30.75, 18.0, -40.35]}","{'UVA': 0.12969970703125, 'UVB': 0.121124267578125, 'UVC': 0.0709228515625, 'Temperature': 26.849999999999994}",Error
2024-07-17 16:42:11,{'Temperature': 57.85},{'Usage': 0.0},{'Usage': 12.8},Error,"{'Acceleration': [1.0486603271484374, -0.6177040283203125, -9.93354268798828], 'Gyro': [-0.004263399816793893, 0.006661562213740459, 0.0013323124427480919], 'Magnetic': [-32.25, 18.45, -41.699999999999996]}","{'UVA': 0.166015625, 'UVB': 0.121124267578125, 'UVC': 0.08612060546875, 'Temperature': 26.799999999999997}",Error
2024-07-17 16:42:17,{'Temperature': 59.5},{'Usage': 0.0},{'Usage': 12.8},Error,"{'Acceleration': [1.0366893188476562, -0.6703764648437499, -9.995791931152343], 'Gyro': [-0.0061286372366412215, 0.008793262122137404, -0.005062787282442748], 'Magnetic': [-31.2, 19.349999999999998, -40.5]}","{'UVA': 0.15045166015625, 'UVB': 0.1153564453125, 'UVC': 0.08612060546875, 'Temperature': 26.900000000000006}",Error
2024-07-17 16:42:24,{'Temperature': 57.85},{'Usage': 0.3},{'Usage': 12.8},Error,"{'Acceleration': [1.0295067138671874, -0.63206923828125, -9.995791931152343], 'Gyro': [-0.008526799633587786, 0.007460949679389314, 0.004529862305343512], 'Magnetic': [-30.299999999999997, 18.45, -40.65]}","{'UVA': 0.166015625, 'UVB': 0.132659912109375, 'UVC': 0.0911865234375, 'Temperature': 26.900000000000006}",Error
2024-07-17 16:42:31,{'Temperature': 58.95},{'Usage': 0.0},{'Usage': 12.8},Error,"{'Acceleration': [1.0079588989257813, -0.7685387329101562, -9.964667309570311], 'Gyro': [-0.007727412167938932, 0.007460949679389314, 0.0013323124427480919], 'Magnetic': [-31.799999999999997, 19.2, -40.35]}","{'UVA': 0.166015625, 'UVB': 0.121124267578125, 'UVC': 0.08612060546875, 'Temperature': 26.900000000000006}",Error
2024-07-17 16:42:38,{'Temperature': 57.3},{'Usage': 0.3},{'Usage': 12.8},Error,"{'Acceleration': [1.0917559570312498, -0.622492431640625, -9.916783276367187], 'Gyro': [-0.008526799633587786, -0.0002664624885496183, 0.0005329249770992366], 'Magnetic': [-31.2, 18.3, -41.55]}","{'UVA': 0.19195556640625, 'UVB': 0.14996337890625, 'UVC': 0.11651611328125, 'Temperature': 26.849999999999994}",Error
2024-07-17 16:42:45,{'Temperature': 58.95},{'Usage': 0.5},{'Usage': 12.8},Error,"{'Acceleration': [1.0175357055664063, -0.6919242797851562, -9.995791931152343], 'Gyro': [-0.00639509972519084, 0.007727412167938932, 0.00159877493129771], 'Magnetic': [-29.849999999999998, 17.7, -40.65]}","{'UVA': 0.1348876953125, 'UVB': 0.109588623046875, 'UVC': 0.078521728515625, 'Temperature': 26.900000000000006}",Error
2024-07-17 16:42:52,{'Temperature': 57.3},{'Usage': 14.6},{'Usage': 12.8},Error,"{'Acceleration': [1.0797849487304687, -0.6296750366210937, -9.964667309570311], 'Gyro': [-0.0026646248854961837, 0.010392037053435116, -0.0013323124427480919], 'Magnetic': [-31.2, 18.599999999999998, -41.55]}","{'UVA': 0.145263671875, 'UVB': 0.1153564453125, 'UVC': 0.0709228515625, 'Temperature': 26.849999999999994}",Error
2024-07-17 16:42:59,{'Temperature': 57.85},{'Usage': 0.0},{'Usage': 12.8},Error,"{'Acceleration': [1.0031704956054688, -0.7398083129882812, -10.005368737792969], 'Gyro': [-0.0053292497709923675, 0.0061286372366412215, -0.0010658499541984733], 'Magnetic': [-31.95, 20.25, -40.5]}","{'UVA': 0.16082763671875, 'UVB': 0.121124267578125, 'UVC': 0.088653564453125, 'Temperature': 26.900000000000006}",Error
2024-07-17 16:43:05,{'Temperature': 59.5},{'Usage': 0.3},{'Usage': 12.8},Error,"{'Acceleration': [1.0558429321289062, -0.6967126831054687, -9.967061511230469], 'Gyro': [-0.007194487190839696, 0.00985911207633588, -0.002931087374045802], 'Magnetic': [-30.45, 18.599999999999998, -40.8]}","{'UVA': 0.22308349609375, 'UVB': 0.190338134765625, 'UVC': 0.139312744140625, 'Temperature': 26.849999999999994}",Error
2024-07-17 16:43:12,{'Temperature': 57.3},{'Usage': 0.3},{'Usage': 12.8},Error,"{'Acceleration': [1.0390835205078124, -0.6823474731445313, -9.995791931152343], 'Gyro': [-0.007460949679389314, 0.0034640123511450386, 0.0005329249770992366], 'Magnetic': [-29.7, 19.8, -41.55]}","{'UVA': 0.166015625, 'UVB': 0.12689208984375, 'UVC': 0.088653564453125, 'Temperature': 26.900000000000006}",Error
2024-07-17 16:43:19,{'Temperature': 60.05},{'Usage': 0.2},{'Usage': 12.8},Error,"{'Acceleration': [1.0390835205078124, -0.6440402465820312, -9.880870251464843], 'Gyro': [-0.008793262122137404, 0.00319754986259542, 0.0], 'Magnetic': [-31.95, 18.599999999999998, -42.0]}","{'UVA': 0.21270751953125, 'UVB': 0.17303466796875, 'UVC': 0.134246826171875, 'Temperature': 26.900000000000006}",Error
2024-07-17 16:43:26,{'Temperature': 57.3},{'Usage': 0.0},{'Usage': 12.8},Error,"{'Acceleration': [1.0726023437499999, -0.6943184814453125, -10.007762939453125], 'Gyro': [-0.009059724610687023, 0.007727412167938932, 0.0005329249770992366], 'Magnetic': [-30.45, 18.599999999999998, -41.25]}","{'UVA': 0.2386474609375, 'UVB': 0.19610595703125, 'UVC': 0.1519775390625, 'Temperature': 26.900000000000006}",Error
2024-07-17 16:43:33,{'Temperature': 58.95},{'Usage': 0.0},{'Usage': 12.9},Error,"{'Acceleration': [1.0199299072265624, -0.6727706665039062, -9.950302099609374], 'Gyro': [-0.011457887007633588, 0.006928024702290077, -0.000799387465648855], 'Magnetic': [-30.15, 18.3, -40.05]}","{'UVA': 0.08819580078125, 'UVB': 0.074981689453125, 'UVC': 0.04052734375, 'Temperature': 26.950000000000003}",Error
2024-07-17 16:43:40,{'Temperature': 57.3},{'Usage': 14.4},{'Usage': 12.8},Error,"{'Acceleration': [1.0223241088867188, -0.6631938598632812, -9.931148486328125], 'Gyro': [-0.003996937328244275, 0.005862174748091604, 0.0005329249770992366], 'Magnetic': [-29.4, 18.3, -40.8]}","{'UVA': 0.12451171875, 'UVB': 0.0692138671875, 'UVC': 0.05572509765625, 'Temperature': 26.900000000000006}",Error
2024-07-17 16:43:50,{'Temperature': 57.85},{'Usage': 0.5},{'Usage': 12.8},Error,"{'Acceleration': [1.0654197387695312, -0.6727706665039062, -9.93354268798828], 'Gyro': [-0.00479632479389313, 0.00799387465648855, -0.000799387465648855], 'Magnetic': [-31.799999999999997, 19.65, -41.699999999999996]}","{'UVA': 0.16082763671875, 'UVB': 0.1153564453125, 'UVC': 0.0810546875, 'Temperature': 26.950000000000003}",Error
2024-07-17 16:43:57,{'Temperature': 60.6},{'Usage': 0.0},{'Usage': 12.9},Error,"{'Acceleration': [1.0606313354492187, -0.6631938598632812, -9.950302099609374], 'Gyro': [-0.0053292497709923675, 0.005595712259541985, -0.0005329249770992366], 'Magnetic': [-30.9, 16.65, -41.55]}","{'UVA': 0.21270751953125, 'UVB': 0.178802490234375, 'UVC': 0.129180908203125, 'Temperature': 27.0}",Error
2024-07-17 16:44:03,{'Temperature': 57.3},{'Usage': 11.1},{'Usage': 12.8},Error,"{'Acceleration': [1.0606313354492187, -0.6512228515624999, -9.955090502929687], 'Gyro': [-0.008260337145038169, 0.0053292497709923675, 0.002931087374045802], 'Magnetic': [-30.45, 18.599999999999998, -41.25]}","{'UVA': 0.2178955078125, 'UVB': 0.17303466796875, 'UVC': 0.134246826171875, 'Temperature': 26.950000000000003}",Error
2024-07-17 16:44:10,{'Temperature': 58.95},{'Usage': 1.0},{'Usage': 12.8},Error,"{'Acceleration': [1.0534487304687499, -0.6584054565429687, -9.97184991455078], 'Gyro': [-0.010658499541984735, 0.008793262122137404, 0.0002664624885496183], 'Magnetic': [-29.7, 19.05, -39.3]}","{'UVA': 0.15045166015625, 'UVB': 0.098052978515625, 'UVC': 0.068389892578125, 'Temperature': 26.950000000000003}",Error
2024-07-17 16:44:17,{'Temperature': 60.05},{'Usage': 4.8},{'Usage': 12.8},Error,"{'Acceleration': [1.0558429321289062, -0.7278373046875, -9.935936889648437], 'Gyro': [-0.009059724610687023, 0.010658499541984735, -0.000799387465648855], 'Magnetic': [-29.549999999999997, 17.7, -40.35]}","{'UVA': 0.15045166015625, 'UVB': 0.138427734375, 'UVC': 0.093719482421875, 'Temperature': 26.950000000000003}",Error
2024-07-17 16:44:24,{'Temperature': 58.4},{'Usage': 0.2},{'Usage': 12.8},Error,"{'Acceleration': [1.0558429321289062, -0.6631938598632812, -9.976638317871092], 'Gyro': [-0.005862174748091604, 0.0, 0.0005329249770992366], 'Magnetic': [-31.049999999999997, 18.9, -41.1]}","{'UVA': 0.16082763671875, 'UVB': 0.138427734375, 'UVC': 0.103851318359375, 'Temperature': 26.950000000000003}",Error
2024-07-17 16:44:31,{'Temperature': 58.95},{'Usage': 0.0},{'Usage': 12.8},Error,"{'Acceleration': [1.0342951171875, -0.6655880615234374, -9.945513696289062], 'Gyro': [-0.004529862305343512, 0.004263399816793893, -0.00319754986259542], 'Magnetic': [-31.049999999999997, 18.45, -39.6]}","{'UVA': 0.17120361328125, 'UVB': 0.132659912109375, 'UVC': 0.09625244140625, 'Temperature': 27.0}",Error
2024-07-17 16:44:38,{'Temperature': 58.4},{'Usage': 0.3},{'Usage': 12.8},Error,"{'Acceleration': [1.1013327636718748, -0.74699091796875, -9.943119494628906], 'Gyro': [-0.007194487190839696, -0.0018652374198473284, -0.00319754986259542], 'Magnetic': [-30.75, 19.65, -41.4]}","{'UVA': 0.19195556640625, 'UVB': 0.155731201171875, 'UVC': 0.1114501953125, 'Temperature': 26.950000000000003}",Error
