Date,CPUTemp,CPU Usage,RAM Usage,Latitude,Longitude,Altitude,Satellites,Elevation,Azimuth,UTC Time,Acceleration,Gyro,Magnetic,Pressure,BMP Temp,BMP Altitude,UVA,UVB,UVC,UV Temp,Temperature
20:07:37,50.7,32.8,13.2,Error,Error,Error,12,Error,Error,Error,"[0.9409212524414062, -2.379836450195312, -9.76116016845703]","[-0.00479632479389313, 0.007194487190839696, 0.0026646248854961837]","[34.5, 42.9, -65.1]",Error,Error,Error,0.15045166015625,0.12689208984375,0.113983154296875,27.75,Error
20:07:41,51.25,25.0,13.2,Error,Error,Error,12,Error,Error,Error,"[0.8643067993164062, -2.4013842651367185, -9.804255798339844]","[-0.008526799633587786, 0.007727412167938932, 0.002398162396946565]","[35.55, 43.199999999999996, -65.39999999999999]",Error,Error,Error,0.08819580078125,0.063446044921875,0.05572509765625,27.75,Error
20:07:45,50.15,25.1,13.2,Error,Error,Error,12,Error,Error,Error,"[0.8547299926757812, -2.375048046875, -9.708487731933593]","[-0.01119142451908397, 0.00985911207633588, -0.0013323124427480919]","[34.05, 43.199999999999996, -65.39999999999999]",Error,Error,Error,0.103759765625,0.08074951171875,0.0709228515625,27.75,Error
20:07:49,50.7,31.4,13.2,Error,Error,Error,10,Error,Error,Error,"[0.8954314208984374, -2.389413256835937, -9.739612353515625]","[-0.011990811984732825, 0.005862174748091604, -0.000799387465648855]","[36.449999999999996, 42.449999999999996, -66.14999999999999]",Error,Error,Error,0.1556396484375,0.138427734375,0.124114990234375,27.75,Error
20:07:53,51.25,25.1,13.2,Error,Error,Error,10,Error,Error,Error,"[0.8978256225585937, -2.3630770385742186, -9.734823950195311]","[-0.005862174748091604, 0.011457887007633588, -0.004263399816793893]","[33.15, 43.5, -65.25]",Error,Error,Error,0.0518798828125,0.03460693359375,0.0303955078125,27.75,Error
20:07:57,51.25,25.1,13.2,Error,Error,Error,10,Error,Error,Error,"[0.9313444458007812, -2.35589443359375, -9.777919580078125]","[-0.007194487190839696, 0.005595712259541985, 0.0]","[33.6, 43.05, -65.25]",Error,Error,Error,0.0726318359375,0.063446044921875,0.048126220703125,27.75,Error
20:08:01,50.7,30.8,13.2,Error,Error,Error,00,Error,Error,Error,"[0.928950244140625, -2.35589443359375, -9.727641345214844]","[-0.008526799633587786, 0.01119142451908397, 0.005062787282442748]","[33.9, 41.85, -64.5]",Error,Error,Error,0.1348876953125,0.121124267578125,0.10638427734375,27.700000000000003,Error
20:08:05,50.7,25.1,13.2,Error,Error,Error,07,Error,Error,Error,"[0.9169792358398436, -2.384624853515625, -9.785102185058593]","[-0.00799387465648855, 0.00985911207633588, 0.006928024702290077]","[33.15, 42.3, -64.95]",Error,Error,Error,0.0726318359375,0.046142578125,0.048126220703125,27.75,Error
20:08:09,51.25,25.2,13.2,Error,Error,Error,07,Error,Error,Error,"[0.8810662109374999, -2.3439234252929686, -9.74200655517578]","[-0.010658499541984735, 0.012523736961832063, 0.0005329249770992366]","[35.25, 43.65, -64.8]",Error,Error,Error,0.103759765625,0.098052978515625,0.0709228515625,27.700000000000003,Error
20:08:14,51.8,27.2,13.2,Error,Error,Error,Error,Error,Error,180701.00,"[0.8690952026367187, -2.39420166015625, -9.686939916992188]","[-0.008526799633587786, 0.009059724610687023, 0.0010658499541984733]","[33.0, 43.65, -65.1]",Error,Error,Error,0.15045166015625,0.132659912109375,0.11651611328125,27.75,Error
20:08:18,51.25,25.0,13.2,Error,Error,Error,Error,Error,Error,180702.00,"[0.8547299926757812, -2.3774422485351563, -9.746794958496093]","[-0.008260337145038169, 0.0130566619389313, -0.000799387465648855]","[33.3, 43.65, -64.35]",Error,Error,Error,0.062255859375,0.03460693359375,0.04052734375,27.75,Error
20:08:22,51.25,25.2,13.2,Error,Error,Error,Error,Error,Error,Error,"[0.8259995727539062, -2.3678654418945313, -9.76116016845703]","[-0.005862174748091604, 0.014122511893129772, -0.0013323124427480919]","[34.35, 43.05, -64.2]",Error,Error,Error,0.06744384765625,0.046142578125,0.037994384765625,27.75,Error
20:08:26,51.8,25.0,13.2,Error,Error, ,Error,Error,Error,180702.00,"[0.8786720092773437, -2.375048046875, -9.744400756835937]","[-0.010392037053435116, 0.0159877493129771, 0.0034640123511450386]","[34.5, 42.0, -65.39999999999999]",Error,Error,Error,0.08819580078125,0.063446044921875,0.05572509765625,27.75,Error
20:08:30,51.25,25.0,13.2,Error,Error,Error,Error,Error,Error,Error,"[0.8379705810546875, -2.3582886352539063, -9.715670336914062]","[-0.0002664624885496183, 0.008260337145038169, 0.000799387465648855]","[33.6, 43.5, -65.7]",Error,Error,Error,0.0830078125,0.05767822265625,0.0506591796875,27.799999999999997,Error
20:08:34,51.8,25.4,13.2,Error,Error,Error,Error,Error,Error,Error,"[0.8283937744140625, -2.3678654418945313, -9.787496386718749]","[-0.00799387465648855, 0.013589586916030535, -0.0021316999083969466]","[33.6, 43.8, -64.95]",Error,Error,Error,0.04150390625,0.028839111328125,0.020263671875,27.75,Error
20:08:38,51.25,25.2,13.2,Error,Error,Error,Error,Error,Error,Error,"[0.8834604125976562, -2.3726538452148436, -9.730035546875]","[-0.005862174748091604, 0.008793262122137404, -0.002398162396946565]","[35.1, 42.6, -65.7]",Error,Error,Error,0.06744384765625,0.040374755859375,0.04559326171875,27.700000000000003,Error
20:08:42,51.25,25.1,13.2,Error,Error,Error,Error,Error,Error,Error,"[0.8690952026367187, -2.3726538452148436, -9.734823950195311]","[-0.003996937328244275, 0.006661562213740459, -0.0002664624885496183]","[33.3, 42.9, -63.599999999999994]",Error,Error,Error,0.1348876953125,0.1153564453125,0.103851318359375,27.650000000000006,Error
20:08:46,51.8,24.9,13.2,Error,Error,Error,12,Error,Error,Error,"[0.852335791015625, -2.379836450195312, -9.686939916992188]","[-0.007194487190839696, 0.008793262122137404, 0.0026646248854961837]","[35.4, 41.85, -64.2]",Error,Error,Error,0.04150390625,0.028839111328125,0.022796630859375,27.700000000000003,Error
20:08:50,52.35,25.2,13.2,Error,Error,Error,12,Error,Error,Error,"[0.9026140258789062, -2.3582886352539063, -9.734823950195311]","[-0.003996937328244275, 0.007727412167938932, 0.0002664624885496183]","[31.95, 44.25, -65.25]",Error,Error,Error,0.07781982421875,0.051910400390625,0.053192138671875,27.700000000000003,Error
20:08:55,51.8,25.0,13.2,Error,Error,Error,12,Error,Error,Error,"[0.9241618408203125, -2.384624853515625, -9.777919580078125]","[-0.003996937328244275, 0.008526799633587786, -0.0010658499541984733]","[33.75, 41.699999999999996, -65.1]",Error,Error,Error,0.0830078125,0.05767822265625,0.048126220703125,27.700000000000003,Error
20:08:58,51.8,24.9,13.2,Error,Error,Error,10,Error,Error,Error,"[0.9169792358398436, -2.398990063476562, -9.770736975097655]","[-0.011990811984732825, 0.007460949679389314, 0.0010658499541984733]","[33.6, 41.85, -64.95]",Error,Error,Error,0.07781982421875,0.046142578125,0.0506591796875,27.700000000000003,Error
20:09:03,51.8,25.0,13.2,Error,Error,Error,10,Error,Error,Error,"[0.8571241943359375, -2.398990063476562, -9.679757312011718]","[-0.004263399816793893, 0.007727412167938932, -0.0013323124427480919]","[33.3, 42.449999999999996, -64.35]",Error,Error,Error,0.07781982421875,0.0692138671875,0.0506591796875,27.700000000000003,Error
20:09:10,51.8,25.1,13.1,Error,Error,Error,10,Error,Error,Error,"[0.9265560424804687, -2.35589443359375, -9.698910925292969]","[-0.00959264958778626, 0.010924962030534353, -0.0005329249770992366]","[33.9, 44.25, -65.7]",Error,Error,Error,0.0726318359375,0.046142578125,0.0506591796875,27.700000000000003,Error
20:09:14,52.35,25.0,13.1,Error,Error,Error,00,Error,Error,Error,"[0.8547299926757812, -2.3511060302734372, -9.753977563476562]","[-0.00639509972519084, 0.008793262122137404, 0.0034640123511450386]","[33.0, 42.0, -65.85]",Error,Error,Error,0.0933837890625,0.0692138671875,0.06585693359375,27.700000000000003,Error
20:09:18,51.25,25.2,13.1,Error,Error,Error,07,Error,Error,Error,"[0.8810662109374999, -2.365471240234375, -9.720458740234374]","[0.00159877493129771, 0.007460949679389314, 0.0005329249770992366]","[34.5, 42.0, -65.1]",Error,Error,Error,0.16082763671875,0.14996337890625,0.1317138671875,27.700000000000003,Error
20:09:22,51.8,26.1,13.1,Error,Error,Error,07,Error,Error,Error,"[0.8930372192382812, -2.3032219970703123, -9.74200655517578]","[-0.005062787282442748, 0.00959264958778626, 0.0005329249770992366]","[34.05, 43.199999999999996, -65.85]",Error,Error,Error,0.04150390625,0.01153564453125,0.022796630859375,27.75,Error
20:09:26,51.8,25.0,13.1,Error,Error,Error,Error,Error,Error,180702.00,"[0.8762778076171874, -2.3822306518554686, -9.763554370117188]","[-0.011724349496183208, 0.007727412167938932, 0.005595712259541985]","[34.05, 43.65, -64.8]",Error,Error,Error,0.0518798828125,0.0230712890625,0.027862548828125,27.75,Error
20:09:34,51.25,25.0,13.1,Error,Error,Error,Error,Error,Error,180703.00,"[0.9696516723632812, -2.310404602050781, -9.6917283203125]","[-0.009326187099236643, 0.012523736961832063, 0.0010658499541984733]","[33.15, 39.9, -62.699999999999996]",Error,Error,Error,0.09857177734375,0.074981689453125,0.05572509765625,27.75,Error
20:09:38,52.35,26.2,13.1,Error,Error,Error,Error,Error,Error,Error,"[0.8667010009765624, -2.346317626953125, -9.720458740234374]","[-0.00799387465648855, 0.008793262122137404, -0.00159877493129771]","[34.65, 39.9, -63.0]",Error,Error,Error,0.0726318359375,0.046142578125,0.037994384765625,27.700000000000003,Error
20:09:42,52.35,24.9,13.1,Error,Error, ,Error,Error,Error,180703.00,"[0.8738836059570312, -2.3032219970703123, -9.708487731933593]","[-0.007727412167938932, 0.013589586916030535, 0.000799387465648855]","[35.85, 39.15, -62.699999999999996]",Error,Error,Error,0.04669189453125,0.01153564453125,0.022796630859375,27.75,Error
20:09:46,51.8,25.1,13.1,Error,Error,Error,Error,Error,Error,Error,"[0.9241618408203125, -2.3295582153320313, -9.76116016845703]","[-0.011457887007633588, 0.012257274473282443, 0.002398162396946565]","[34.8, 40.05, -62.55]",Error,Error,Error,0.07781982421875,0.051910400390625,0.053192138671875,27.799999999999997,Error
20:09:50,51.8,25.2,13.1,Error,Error,Error,Error,Error,Error,Error,"[0.8810662109374999, -2.370259643554687, -9.732429748535155]","[-0.011457887007633588, 0.006928024702290077, 0.000799387465648855]","[34.65, 39.9, -62.699999999999996]",Error,Error,Error,0.0933837890625,0.08074951171875,0.063323974609375,27.799999999999997,Error
20:09:54,51.8,25.7,13.1,Error,Error,Error,Error,Error,Error,Error,"[0.9361328491210937, -2.327164013671875, -9.720458740234374]","[-0.00319754986259542, 0.009326187099236643, 0.0013323124427480919]","[35.1, 39.9, -64.2]",Error,Error,Error,0.1141357421875,0.121124267578125,0.098785400390625,27.799999999999997,Error
20:09:58,51.25,25.2,13.1,Error,Error,Error,Error,Error,Error,Error,"[0.9169792358398436, -2.3774422485351563, -9.732429748535155]","[-0.005862174748091604, 0.007460949679389314, -0.0005329249770992366]","[37.199999999999996, 40.05, -62.55]",Error,Error,Error,0.08819580078125,0.05767822265625,0.060791015625,27.799999999999997,Error
20:10:03,51.8,25.3,13.1,Error,Error,Error,12,Error,Error,Error,"[0.948103857421875, -2.360682836914062, -9.689334118652344]","[-0.008793262122137404, 0.008260337145038169, -0.0005329249770992366]","[35.85, 41.1, -62.699999999999996]",Error,Error,Error,0.15045166015625,0.132659912109375,0.119049072265625,27.799999999999997,Error
20:10:07,51.25,25.2,13.1,Error,Error,Error,12,Error,Error,Error,"[1.0007762939453124, -2.3630770385742186, -9.751583361816406]","[-0.0061286372366412215, 0.010658499541984735, -0.002931087374045802]","[35.25, 39.9, -63.0]",Error,Error,Error,0.05706787109375,0.028839111328125,0.032928466796875,27.799999999999997,Error
20:10:11,51.25,25.0,13.1,Error,Error,Error,12,Error,Error,Error,"[0.8858546142578124, -2.3487118286132813, -9.739612353515625]","[-0.007727412167938932, 0.010392037053435116, 0.0013323124427480919]","[35.85, 41.1, -61.65]",Error,Error,Error,0.12451171875,0.10382080078125,0.083587646484375,27.799999999999997,Error
20:10:18,51.8,25.2,13.1,Error,Error,Error,10,Error,Error,Error,"[0.9504980590820312, -2.3295582153320313, -9.701305126953125]","[-0.00639509972519084, 0.00799387465648855, 0.0013323124427480919]","[36.0, 40.05, -62.55]",Error,Error,Error,0.062255859375,0.046142578125,0.03546142578125,27.799999999999997,Error
20:10:22,51.25,25.0,13.1,Error,Error,Error,10,Error,Error,Error,"[0.9504980590820312, -2.3965958618164063, -9.801861596679688]","[-0.006661562213740459, 0.00639509972519084, 0.00159877493129771]","[35.85, 41.1, -63.449999999999996]",Error,Error,Error,0.04150390625,0.0230712890625,0.022796630859375,27.849999999999994,Error
20:10:26,51.8,25.0,13.1,Error,Error,Error,10,Error,Error,Error,"[0.9313444458007812, -2.2960393920898436, -9.782707983398437]","[-0.00639509972519084, 0.011457887007633588, -0.000799387465648855]","[35.85, 41.4, -63.0]",Error,Error,Error,0.0518798828125,0.0230712890625,0.027862548828125,27.849999999999994,Error
20:10:30,52.35,25.2,13.1,Error,Error,Error,00,Error,Error,Error,"[0.948103857421875, -2.3822306518554686, -9.708487731933593]","[-0.0061286372366412215, 0.012523736961832063, 0.004529862305343512]","[36.15, 39.449999999999996, -62.699999999999996]",Error,Error,Error,0.0830078125,0.074981689453125,0.063323974609375,27.799999999999997,Error
