Date,CPUTemp,CPU Usage,RAM Usage,Latitude,Longitude,Altitude,Satellites,Elevation,Azimuth,UTC Time,Acceleration,Gyro,Magnetic,Pressure,BMP Temp,BMP Altitude,UVA,UVB,UVC,UV Temp,Temperature
23:33:59,45.75,Error,13.0,Error,Error,Error,Error,Error,Error,Error,"[0.6871358764648438, -1.7956512451171873, -9.883264453125]","[-0.010125574564885496, 0.010658499541984735, 0.0034640123511450386]","[-3.0, 54.3, -36.6]",Error,Error,Error,0.062255859375,0.063446044921875,0.068389892578125,24.049999999999997,Error
23:34:03,46.3,Error,13.0,Error,Error,Error,Error,Error,Error,Error,"[0.7015010864257812, -1.8219874633789062, -9.878476049804688]","[-0.007194487190839696, 0.008793262122137404, -0.005595712259541985]","[-3.0, 55.8, -37.35]",Error,Error,Error,0.07781982421875,0.086517333984375,0.068389892578125,24.0,Error
23:34:07,46.85,Error,13.0,Error,Error,Error,Error,Error,Error,Error,"[0.7278373046875, -1.7717092285156248, -9.8449572265625]","[-0.005595712259541985, 0.00985911207633588, 0.000799387465648855]","[-1.95, 54.449999999999996, -36.75]",Error,Error,Error,0.0726318359375,0.074981689453125,0.073455810546875,24.049999999999997,Error
23:34:11,46.3,Error,13.0,Error,Error,Error,Error,Error,Error,Error,"[0.7398083129882812, -1.8363526733398436, -9.868899243164062]","[-0.00639509972519084, 0.0061286372366412215, 0.0021316999083969466]","[-3.3, 54.6, -37.65]",Error,Error,Error,0.0726318359375,0.08074951171875,0.05572509765625,24.0,Error
23:34:15,45.2,4.0,13.0,Error,Error,Error,Error,Error,Error,Error,"[-0.8379705810546875, -1.5538368774414062, -11.427524523925781]","[0.09619295836641223, 0.19398469166412216, -0.02584686138931298]","[-6.1499999999999995, 53.699999999999996, -32.699999999999996]",Error,Error,Error,0.03631591796875,0.03460693359375,0.04052734375,24.049999999999997,Error
23:34:19,46.3,0.5,13.0,Error,Error,Error,Error,Error,Error,213417.00,"[0.6727706665039062, -1.6256629272460936, -9.919177478027343]","[-0.00639509972519084, 0.00959264958778626, 0.000799387465648855]","[-6.0, 50.699999999999996, -33.6]",Error,Error,Error,0.03631591796875,0.040374755859375,0.032928466796875,24.049999999999997,Error
23:34:26,45.75,0.5,13.0,Error,Error,Error,Error,Error,Error,Error,"[0.7015010864257812, -1.714248388671875, -9.868899243164062]","[-0.00959264958778626, 0.008260337145038169, 0.0018652374198473284]","[-7.199999999999999, 52.65, -31.349999999999998]",Error,Error,Error,0.1141357421875,0.121124267578125,0.0911865234375,24.099999999999994,Error
23:34:31,46.3,1.3,13.0,Error,Error,Error,Error,Error,Error,Error,"[0.6177040283203125, -1.6328455322265625, -9.904812268066406]","[-0.011457887007633588, 0.008260337145038169, -0.0018652374198473284]","[-7.35, 52.05, -32.699999999999996]",Error,Error,Error,0.0311279296875,0.03460693359375,0.0303955078125,24.049999999999997,Error
23:34:35,46.3,0.7,13.0,Error,Error,Error,Error,Error,Error,Error,"[0.6368576416015624, -1.6711527587890624, -9.916783276367187]","[-0.00479632479389313, 0.010125574564885496, -0.007727412167938932]","[-6.1499999999999995, 52.949999999999996, -32.699999999999996]",Error,Error,Error,0.0518798828125,0.05767822265625,0.058258056640625,24.099999999999994,Error
23:34:39,45.75,0.5,13.0,Error,Error,Error,Error,Error,Error,Error,"[0.6440402465820312, -1.6639701538085936, -9.883264453125]","[-0.005862174748091604, 0.01119142451908397, 0.0]","[-6.0, 51.449999999999996, -33.6]",Error,Error,Error,0.08819580078125,0.098052978515625,0.088653564453125,24.099999999999994,Error
23:34:46,45.75,0.3,13.1,Error,Error,Error,Error,Error,Error,Error,"[0.6751648681640625, -1.70467158203125, -9.849745629882811]","[-0.009326187099236643, 0.009059724610687023, 0.002931087374045802]","[-6.8999999999999995, 51.3, -32.4]",Error,Error,Error,0.02593994140625,0.028839111328125,0.0303955078125,24.049999999999997,Error
23:34:51,45.2,0.3,13.1,Error,Error,Error,Error,Error,Error,Error,"[0.6751648681640625, -1.6903063720703124, -9.880870251464843]","[-0.005595712259541985, 0.00799387465648855, 0.0021316999083969466]","[-6.0, 50.4, -32.55]",Error,Error,Error,0.0311279296875,0.028839111328125,0.03546142578125,24.049999999999997,Error
