Date,CPUTemp,CPU Usage,RAM Usage,Latitude,Longitude,Altitude,Satellites,Elevation,Azimuth,UTC Time,Acceleration,Gyro,Magnetic,Pressure,BMP Temp,BMP Altitude,UVA,UVB,UVC,UV Temp,Temperature
20:19:52,48.5,0.3,13.0,Error,Error,Error,Error,Error,Error,181950.00,"[0.97683427734375, -2.3535002319335936, -9.718064538574218]","[-0.010658499541984735, 0.00985911207633588, 0.0018652374198473284]","[36.0, 40.05, -63.599999999999994]",Error,Error,Error,0.10894775390625,0.09228515625,0.078521728515625,27.700000000000003,Error
20:19:56,47.4,0.3,13.0,Error,Error,Error,Error,Error,Error,Error,"[1.0007762939453124, -2.346317626953125, -9.76116016845703]","[-0.005062787282442748, 0.010392037053435116, -0.0010658499541984733]","[33.9, 41.4, -61.8]",Error,Error,Error,0.05706787109375,0.03460693359375,0.027862548828125,27.75,Error
20:19:59,48.5,Error,13.0,Error,Error,Error,Error,Error,Error,Error,"[0.9241618408203125, -2.3582886352539063, -9.797073193359374]","[-0.003730474839694657, 0.010392037053435116, 0.0013323124427480919]","[35.25, 40.5, -64.05]",Error,Error,Error,0.0726318359375,0.046142578125,0.043060302734375,27.700000000000003,Error
20:20:04,49.6,26.6,13.1,Error,Error,Error,Error,Error,Error,Error,"[0.7517793212890624, -2.3582886352539063, -10.268730920410155]","[-0.00985911207633588, 0.05435834766412214, -0.00639509972519084]","[37.35, 35.55, -58.65]",Error,Error,Error,0.12451171875,0.109588623046875,0.0911865234375,27.700000000000003,Error
20:20:08,48.5,25.0,13.1,Error,Error, ,Error,Error,Error,181958.00,"[1.0702081420898437, -2.47081611328125, -9.797073193359374]","[-0.031709036137404584, 0.008526799633587786, 0.014388974381679392]","[38.699999999999996, 35.699999999999996, -59.55]",Error,Error,Error,0.04669189453125,0.0230712890625,0.02532958984375,27.75,Error
20:20:16,50.7,24.8,13.2,Error,Error,Error,Error,Error,Error,Error,"[0.948103857421875, -2.403778466796875, -9.672574707031249]","[-0.009059724610687023, 0.007460949679389314, -0.0005329249770992366]","[37.5, 34.199999999999996, -58.8]",Error,Error,Error,0.07781982421875,0.074981689453125,0.0506591796875,27.75,Error
20:20:20,50.15,25.5,13.1,Error,Error,Error,Error,Error,Error,Error,"[0.9504980590820312, -2.4492682983398435, -9.763554370117188]","[-0.007194487190839696, 0.00985911207633588, -0.0034640123511450386]","[37.65, 35.1, -57.9]",Error,Error,Error,0.145263671875,0.12689208984375,0.1114501953125,27.75,Error
20:20:24,50.15,25.2,13.1,Error,Error,Error,Error,Error,Error,Error,"[0.9911994873046874, -2.3726538452148436, -9.751583361816406]","[-0.00985911207633588, 0.00959264958778626, 0.000799387465648855]","[36.75, 36.15, -59.849999999999994]",Error,Error,Error,0.0726318359375,0.051910400390625,0.04052734375,27.75,Error
20:20:29,50.15,25.2,13.1,Error,Error,Error,Error,Error,Error,Error,"[0.9983820922851562, -2.4061726684570313, -9.715670336914062]","[-0.009059724610687023, 0.012523736961832063, 0.000799387465648855]","[38.25, 35.699999999999996, -59.849999999999994]",Error,Error,Error,0.04669189453125,0.028839111328125,0.020263671875,27.799999999999997,Error
20:20:34,50.15,25.1,13.1,Error,Error,Error,12,Error,Error,Error,"[0.9864110839843749, -2.4396914916992185, -9.730035546875]","[-0.007460949679389314, 0.005862174748091604, 0.003996937328244275]","[37.35, 35.55, -59.4]",Error,Error,Error,0.07781982421875,0.046142578125,0.0506591796875,27.799999999999997,Error
20:20:42,50.15,25.4,13.1,Error,Error,Error,12,Error,Error,Error,"[1.0103531005859374, -2.403778466796875, -9.739612353515625]","[-0.002931087374045802, 0.010924962030534353, 0.0010658499541984733]","[0.0, 0.0, 0.0]",Error,Error,Error,0.0726318359375,0.046142578125,0.03546142578125,27.799999999999997,Error
20:20:51,50.7,31.8,13.1,Error,Error,Error,12,Error,Error,Error,"[1.0007762939453124, -2.39420166015625, -9.739612353515625]","[-0.007460949679389314, 0.01119142451908397, 0.002931087374045802]","[36.15, 34.8, -58.949999999999996]",Error,Error,Error,0.14007568359375,0.121124267578125,0.10638427734375,27.900000000000006,Error
